Index,Event.Id,Investigation.Type,Event.Date,Latitude,Longitude,Airport.Name,Injury.Severity,Aircraft.damage,Aircraft.Category,Make,Model,Number.of.Engines,Engine.Type,FAR.Description,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Report.Status,Year,Make.and.Model
390,20110621X20741,Incident,6/21/11,333821N,0842541W,,Fatal,Unknown,Airplane,Boeing,757,2,Turbo Fan,Part 121: Air Carrier,Uknown,0,3,0,175,VMC,Unknown,"Fuel leaking from the fuel flow transmitter that ignited on contact with the engines hot cases which resulted in an engine undercowl fire. The fuel leak resulted from the fuel flow transmitter end housing backing off from the main housing, creating a gap that allowed high pressure fuel to escape. Under certain assembly variances and operational load and temperature variations, the end housing joint may not be able to maintain the preload without eventually yielding, which results in the loosening of the joint and the resultant gap.",2011,Boeing 757
391,20110711X20245,Accident,7/8/11,,,,Fatal,Substantial,Airplane,Boeing,727,3,UNK,NUSC,Uknown,77,0,0,35,UNK,Unknown,,2011,Boeing 727
392,20110815X13832,Accident,7/11/11,,,Stockholm,Fatal,Unknown,Airplane,Boeing,737,2,UNK,NUSC,Uknown,0,0,1,0,UNK,Unknown,,2011,Boeing 737
393,20110726X00326,Incident,7/21/11,,,,Unavailable,Unknown,Airplane,Boeing,737,UNK,UNK,NUSC,Uknown,0,0,0,0,UNK,Unknown,,2011,Boeing 737
394,20110719X64022,Incident,7/26/11,,,,Fatal,Unknown,Airplane,Boeing,737,UNK,UNK,NUSC,Uknown,0,0,0,144,UNK,Unknown,<br /><br />,2011,Boeing 737
395,20110817X70753,Incident,7/26/11,,,Liege Airport,Unavailable,Unknown,Airplane,Boeing,747,4,Turbo Fan,NUSC,Uknown,0,0,0,0,UNK,Unknown,,2011,Boeing 747
396,20110728X25504,Accident,7/27/11,,,,Fatal,Destroyed,Airplane,Boeing,747,4,UNK,NUSC,Uknown,2,0,0,0,UNK,Unknown,,2011,Boeing 747
397,20110729X51123,Incident,7/29/11,,,Cairo,Fatal,Minor,Airplane,Boeing,777,2,UNK,NUSC,Uknown,0,0,0,319,UNK,Unknown,<br /><br />,2011,Boeing 777
398,20110730X60307,Accident,7/29/11,,,,Fatal,Unknown,Airplane,Boeing,747,4,Turbo Fan,Part 121: Air Carrier,Uknown,0,4,1,380,VMC,Unknown,an inadvertent encounter with convectively induced turbulence likely due to radar limitations and convective weather developing upwards into the flight path.,2011,Boeing 747
399,20110730X61108,Accident,7/30/11,,,Georgetown,Fatal,Substantial,Airplane,Boeing,737,2,UNK,NUSC,Uknown,0,0,1,161,UNK,Unknown,<br /><br />,2011,Boeing 737
400,20110821X13149,Accident,8/20/11,074438N,0094557W,,Unavailable,Destroyed,Airplane,Boeing,737,2,UNK,NUSC,Uknown,0,0,0,0,UNK,Unknown,,2011,Boeing 737
401,20110830X71207,Accident,8/21/11,423630N,0082508W,Selfridge Air Natl Guard Base,Fatal,Unknown,Airplane,Boeing,A75N1,1,Reciprocating,Part 91: General Aviation,Air Race show,1,0,0,2,VMC,Unknown,The wing walkers decision to release his grip of the airplane during an attempted aerial transfer from airplane to helicopter before both aircraft achieved the proper relative positioning for the transfer.,2011,Boeing A75N1
402,20120224X42146,Accident,9/6/11,262624N,0008230W,,Fatal,Unknown,Airplane,Boeing,737,2,Turbo Fan,Part 121: Air Carrier,Uknown,0,0,1,141,VMC,Unknown,An encounter with convective turbulence during the descent.,2011,Boeing 737
403,20111013X11758,Accident,9/12/11,037387N,0725143W,,Fatal,Unknown,Airplane,Boeing,777,UNK,UNK,Part 129: Foreign,Uknown,0,0,2,272,UNK,Unknown,,2011,Boeing 777
404,20110926X11025,Accident,9/24/11,293616N,0095919W,Ellington Field,Fatal,Substantial,Airplane,Boeing,E75,1,Reciprocating,Part 91: General Aviation,Instructional,0,0,0,3,VMC,Unknown,The pilots failure to maintain visual contact while taxiing.,2011,Boeing E75
405,20110927X91721,Incident,9/26/11,394459N,0010500W,Denver International,Fatal,Minor,Airplane,Boeing,757,2,Turbo Fan,Part 121: Air Carrier,Uknown,0,0,0,185,UNK,Unknown,"**This probable cause was modified on 4/5/2012. Please see the public docket for this accident to view the original probable cause.**


The initial damage to the fan blades was caused by the ingestion of a Red-Tailed Hawk that caused one or more fan blades to fracture, striking the fan case and causing it to bulge. The initial fan blade fragment release impacted and damaged other passing fan blades generating various sized blades fragments. Some of these blade fragments were propelled forward of the fan case by passing fan blades and were reingested, creating a cascading effect of collateral impact damage to the other fan blades, the fan case, and the inlet cowl.",2011,Boeing 757
406,20111001X72953,Accident,9/26/11,,,Puerto Ordaz,Fatal,Substantial,Airplane,Boeing,Dc-9,UNK,Turbo Jet,NUSC,Uknown,0,0,0,130,UNK,Unknown,,2011,Boeing Dc-9
407,20110930X20857,Accident,9/29/11,025460N,0801730W,Miami International,Fatal,Unknown,Airplane,Boeing,737,2,Turbo Fan,Part 121: Air Carrier,Uknown,0,0,1,165,VMC,Unknown,"The in-flight encounter with clear air turbulence, which resulted in an injury to a cabin attendant.",2011,Boeing 737
408,20111011X01145,Incident,10/10/11,334548N,0084246W,HARTSFIELD - JACKSON ATLANTA I,Fatal,Minor,Airplane,Boeing,757,2,Turbo Jet,Part 121: Air Carrier,Uknown,0,0,0,182,VMC,Unknown,"
the return to service of overhauled airplane engine parts with undetected fatigue cracks, resulting in complete loss of engine power and uncontained engine failure. A contributing factor was the inadequate diffuser and HPT case inspection procedure.",2011,Boeing 757
409,20120731X03739,Incident,10/10/11,,,"Antalya, Turkey",Unavailable,Minor,Airplane,Boeing,737,2,Turbo Fan,Part 129: Foreign,Uknown,0,0,0,0,UNK,Unknown,,2011,Boeing 737
410,20111020X14740,Accident,10/20/11,403823N,0734644W,,Fatal,Unknown,Airplane,Boeing,767,2,Turbo Jet,Part 121: Air Carrier,Uknown,0,0,1,215,IMC,Unknown,"The passenger's lack of compliance with the illuminated seatbelt sign, which resulted in her injury during a turbulence encounter.",2011,Boeing 767
411,20111024X74546,Incident,10/23/11,422059N,0083336W,Detroit International Airport,Fatal,Minor,Airplane,Boeing,747,4,Turbo Jet,Part 121: Air Carrier,Uknown,0,0,0,394,UNK,Unknown,"The penetration of turbine blade fragments through the rear turbine case, which punctured the No. 4 bearing oil pressure supply tube, allowing misted oil to contact the hot engine case and ignite the undercowl fire.

Contributing to the incident was the installation of approved (but not preferred) stage 3 low pressure turbine outer transition duct segments with the riveted rear seal configuration and the failure of the engine design to comply with the engine debris containment requirements of 14 Code of Federal Regulations 33.13 and 33.75.",2011,Boeing 747
412,20111028X51143,Accident,10/24/11,,,,Fatal,Substantial,Airplane,Boeing,737,UNK,UNK,Unknown,Uknown,0,0,0,151,UNK,Unknown,,2011,Boeing 737
413,20111104X45548,Accident,10/28/11,005046N,0395539E,,Unavailable,Unknown,Airplane,Boeing,777,UNK,UNK,NUSC,Uknown,0,0,0,0,UNK,Unknown,,2011,Boeing 777
414,20111103X41530,Accident,11/1/11,,,Warszawa-Frédéric Chopin,Fatal,Substantial,Airplane,Boeing,767,UNK,UNK,NUSC,Uknown,0,0,0,231,UNK,Unknown,,2011,Boeing 767
415,20111108X75705,Incident,11/3/11,482114N,0114710E,Munich Airport,Fatal,Minor,Airplane,Boeing,777,2,UNK,NUSC,Uknown,0,0,0,129,UNK,Unknown,,2011,Boeing 777
416,20111208X41332,Accident,12/1/11,373637N,1222244W,,Fatal,Unknown,Airplane,Boeing,757,2,Turbo Jet,Part 121: Air Carrier,Uknown,0,0,1,151,VMC,Unknown,"The flight's encounter with known severe turbulence associated with mountain wave activity, which resulted in a flight attendant sustaining a broken ankle.",2011,Boeing 757
417,20111209X35527,Incident,12/1/11,414645N,0874614W,Chicago Midway,Fatal,Unknown,Airplane,Boeing,737,2,Turbo Fan,Part 121: Air Carrier,Uknown,0,0,0,85,VMC,Unknown,"The tower local controller did not ensure that the runway was clear of conflict before directing the B737 to cross the runway, and other air traffic control personnel did not effectively intervene when the separation between the two airplanes became questionable.",2011,Boeing 737
418,20111206X05636,Accident,12/2/11,374345N,1221427W,Oakland International Airport,Fatal,Unknown,Airplane,Boeing,737,2,Turbo Fan,Part 121: Air Carrier,Uknown,0,2,1,97,VMC,Unknown,The flight crews flight into known severe turbulence associated with mountain wave activity.,2011,Boeing 737
419,20120125X93557,Incident,12/2/11,,,,Unavailable,Minor,Airplane,Boeing,777,UNK,UNK,NUSC,Uknown,0,0,0,0,UNK,Unknown,,2011,Boeing 777
420,20111207X90134,Incident,12/4/11,,,,Unavailable,Minor,Airplane,Boeing,737,UNK,UNK,NUSC,Uknown,0,0,0,0,UNK,Unknown,,2011,Boeing 737
421,20111214X53854,Accident,12/9/11,333755N,0842559W,Hartsfield - Jackson Atlanta I,Fatal,Minor,Airplane,Boeing,737,2,Turbo Fan,Part 121: Air Carrier,Uknown,0,0,0,279,VMC,Unknown,the failure of the captain of N303DQ to maintain a safe clearance from N583NW that was stopped on the taxiway.,2011,Boeing 737
422,20111222X45448,Accident,12/20/11,,,Yogyakarta,Fatal,Substantial,Airplane,Boeing,737,2,Turbo Fan,NUSC,Uknown,0,0,0,133,UNK,Unknown,,2011,Boeing 737
423,20120105X34138,Incident,12/22/11,039451N,1045959W,Denver International Airport,Fatal,Minor,Airplane,Boeing,737,2,Turbo Fan,Part 121: Air Carrier,Uknown,0,0,0,133,IMC,Unknown,"The snowplow operators incapacitation due to fatigue, which resulted in the snowplow contacting a parked airplane. Contributing to the incident was the companys lack of a policy regarding employee fatigue.",2011,Boeing 737
424,20120705X45514,Incident,1/7/12,,,,Unavailable,Minor,Airplane,Boeing,737,UNK,UNK,Unknown,Uknown,0,0,0,0,UNK,Unknown,<br /><br />,2012,Boeing 737
425,20120117X54454,Incident,1/9/12,,,,Fatal,Minor,Airplane,Boeing,737,UNK,UNK,Unknown,Uknown,0,0,0,118,UNK,Unknown,,2012,Boeing 737
426,20120123X64443,Incident,1/14/12,,,,Fatal,Unknown,Airplane,Boeing,777,UNK,UNK,Part 121: Air Carrier,Uknown,0,0,0,191,UNK,Unknown,,2012,Boeing 777
427,20120118X91324,Accident,1/16/12,038221N,0823331W,Tri-State Airport,Fatal,Substantial,Airplane,Boeing,Dhc-8-102,2,Turbo Prop,Part 121: Air Carrier,Uknown,0,0,0,36,VMC,Unknown,"The inadequate communication among ground crew personnel, which resulted in the airplanes collision with a deice truck.",2012,Boeing Dhc-8-102
428,20120125X93003,Incident,1/17/12,,,,Unavailable,Unknown,Airplane,Boeing,747,UNK,UNK,NUSC,Uknown,0,0,0,0,UNK,Unknown,,2012,Boeing 747
429,20120208X70842,Incident,2/8/12,404233N,0734947W,John F. Kennedy International,Fatal,Unknown,Airplane,Boeing,767,2,Turbo Fan,Part 121: Air Carrier,Uknown,0,0,0,210,UNK,Unknown,The failure of the American Airlines aviation maintenance technicians to properly reassemble the two-piece bracket and spray shield on the integrated drive generator fuel-oil heat exchanger that caused a fuel leak that sprayed out and ignited on hot engine cases. Contributing to the cause of the fire was the 767 Aircraft Maintenance Manuals lack of any graphical or pictorial displays of the correct assembly of the two-piece bracket and spray shield.,2012,Boeing 767
430,20120221X24141,Incident,2/11/12,,,Gatwick,Unavailable,Unknown,Airplane,Boeing,737,2,UNK,NUSC,Uknown,0,0,0,0,UNK,Unknown,,2012,Boeing 737
431,20120221X32033,Accident,2/19/12,042213N,0083335W,,Fatal,Unknown,Airplane,Boeing,737,2,Turbo Fan,Part 121: Air Carrier,Uknown,0,3,1,132,UNK,Unknown,"An in-flight encounter with forecasted turbulence, which resulted in a serious injury to a flight attendant. Contributing to the accident was the flight attendant not being seated with her seatbelt fastened when the encounter occurred.",2012,Boeing 737
432,20120229X70237,Accident,2/23/12,040108N,0009697W,,Fatal,Unknown,Airplane,Boeing,737,2,Turbo Fan,Part 121: Air Carrier,Uknown,0,1,1,138,VMC,Unknown,"The airplane's encounter with moderate turbulence during cruise flight, which resulted in a serious injury to a flight attendant.",2012,Boeing 737
433,20120302X00956,Accident,2/26/12,472825N,0003315E,,Fatal,Unknown,Airplane,Boeing,767,2,Turbo Fan,Part 121: Air Carrier,Uknown,0,0,1,146,UNK,Unknown,the flight attendant inadvertently tripping over a passenger's luggage strap that was protruding into the isle.,2012,Boeing 767
434,20120322X25316,Accident,3/20/12,036422N,0995321W,West Woodward Airport,Fatal,Unknown,Airplane,Boeing,737,2,Turbo Fan,Part 121: Air Carrier,Uknown,0,0,1,141,VMC,Unknown,"The airplanes encounter with severe turbulence during cruise flight, which resulted in a serious injury to a flight attendant.",2012,Boeing 737
435,20120413X55842,Incident,3/25/12,,,Taoyuan International Airport,Fatal,Unknown,Airplane,Boeing,747,UNK,Turbo Fan,Unknown,Uknown,0,0,0,383,UNK,Unknown,,2012,Boeing 747
436,20120427X53425,Accident,3/31/12,,,Tokyo International Airport,Unavailable,Substantial,Airplane,Boeing,777,UNK,UNK,Unknown,Uknown,0,0,0,0,UNK,Unknown,,2012,Boeing 777
437,20120420X55633,Incident,4/13/12,,,,Unavailable,Minor,Airplane,Boeing,737,UNK,UNK,NUSC,Uknown,0,0,0,0,UNK,Unknown,,2012,Boeing 737
438,20120427X01955,Accident,4/20/12,,,Islamabad Benazir Bhutto Int'l,Fatal,Destroyed,Airplane,Boeing,737,2,UNK,NUSC,Uknown,127,0,0,0,UNK,Unknown,,2012,Boeing 737
439,20130110X10345,Incident,4/22/12,,,,Fatal,Minor,Airplane,Boeing,737,2,UNK,NUSC,Uknown,0,0,0,171,UNK,Unknown,,2012,Boeing 737
440,20120511X90756,Accident,5/8/12,,,,Unavailable,Unknown,Airplane,Boeing,737,UNK,UNK,NUSC,Uknown,0,0,0,0,UNK,Unknown,,2012,Boeing 737
441,20120529X40040,Incident,5/16/12,,,,Unavailable,Minor,Airplane,Boeing,Md83,UNK,UNK,NUSC,Uknown,0,0,0,0,UNK,Unknown,,2012,Boeing Md83
442,20120529X40515,Accident,5/17/12,,,,Unavailable,Unknown,Airplane,Boeing,737,UNK,UNK,NUSC,Uknown,0,0,0,0,UNK,Unknown,,2012,Boeing 737
443,20120606X54214,Incident,5/19/12,,,,Unavailable,Unknown,Airplane,Boeing,737,UNK,UNK,Part 129: Foreign,Uknown,0,0,0,0,UNK,Unknown,<br /><br />,2012,Boeing 737
444,20120530X64155,Accident,5/30/12,415824N,0875412W,Chicago OHare International,Fatal,Minor,Airplane,Boeing,747,4,Turbo Fan,Part 129: Foreign,Uknown,0,0,0,24,VMC,Unknown,the 747 flight crew's failure to maintain a safe clearance with the EMB-135 that was stopped on a taxiway.,2012,Boeing 747
445,20120615X74656,Accident,6/1/12,,,,Fatal,Substantial,Airplane,Boeing,737,UNK,UNK,NUSC,Uknown,0,0,0,173,UNK,Unknown,,2012,Boeing 737
446,20120604X34645,Accident,6/2/12,063616N,0001026E,,Unavailable,Substantial,Airplane,Boeing,727,UNK,UNK,Unknown,Uknown,0,0,0,0,UNK,Unknown,,2012,Boeing 727
447,20120608X43116,Accident,6/7/12,395228N,0751431W,PHILADELPHIA INTL,Fatal,Unknown,Airplane,Boeing,757,2,Turbo Fan,Part 121: Air Carrier,Uknown,0,1,1,184,VMC,Unknown,an inadvertent encounter with convective turbulence.,2012,Boeing 757
448,20120613X32202,Accident,6/13/12,294713N,0094283W,,Fatal,Unknown,Airplane,Boeing,737,2,Turbo Fan,Part 121: Air Carrier,Uknown,0,0,2,79,IMC,Unknown,the flight crew's penetration of a rapidly developing thunderstorm cell in an area of forecasted convective activity. The serious injuries were the result of a misunderstanding between the captain and cabin crew regarding the potential for turbulence.,2012,Boeing 737
449,20120621X81538,Incident,6/18/12,,,,Unavailable,Minor,Airplane,Boeing,747,UNK,Turbo Fan,NUSC,Uknown,0,0,0,0,UNK,Unknown,,2012,Boeing 747
450,20120621X71649,Accident,6/20/12,,,,Unavailable,Substantial,Airplane,Boeing,767,UNK,UNK,NUSC,Uknown,0,0,0,0,UNK,Unknown,,2012,Boeing 767
451,20120621X83139,Incident,6/20/12,,,,Unavailable,Unknown,Airplane,Boeing,737,UNK,UNK,NUSC,Uknown,0,0,0,0,UNK,Unknown,,2012,Boeing 737
452,20120710X34026,Incident,7/2/12,,,,Unavailable,Unknown,Airplane,Boeing,777,UNK,UNK,NUSC,Uknown,0,0,0,0,UNK,Unknown,,2012,Boeing 777
453,20120704X55938,Incident,7/3/12,,,,Unavailable,Unknown,Airplane,Boeing,767,2,Turbo Fan,Part 121: Air Carrier,Uknown,0,0,0,0,UNK,Unknown,<br /><br />,2012,Boeing 767
454,20120706X92817,Accident,7/5/12,,,,Fatal,Unknown,Airplane,Boeing,737,UNK,UNK,Part 129: Foreign,Uknown,0,0,1,85,UNK,Unknown,,2012,Boeing 737
455,20120711X84804,Accident,7/5/12,,,,Fatal,Unknown,Airplane,Boeing,747,UNK,UNK,Unknown,Uknown,0,0,1,193,UNK,Unknown,<br /><br />,2012,Boeing 747
456,20120713X01334,Accident,7/5/12,,,,Fatal,Unknown,Airplane,Boeing,777,2,Turbo Fan,Part 121: Air Carrier,Uknown,0,3,1,252,UNK,Unknown,,2012,Boeing 777
457,20120710X90413,Incident,7/9/12,,,Heathrow,Unavailable,Unknown,Airplane,Boeing,747,4,UNK,NUSC,Uknown,0,0,0,0,UNK,Unknown,,2012,Boeing 747
458,20120808X23954,Accident,7/18/12,,,La Florida Airport,Fatal,Substantial,Airplane,Boeing,737,UNK,UNK,NUSC,Uknown,0,0,0,120,UNK,Unknown,,2012,Boeing 737
459,20120727X13551,Incident,7/27/12,314826N,1062235W,El Paso International Airport,Fatal,Minor,Airplane,Boeing,737,2,Turbo Fan,Part 121: Air Carrier,Uknown,0,0,0,76,VMC,Unknown,the rupture of the nose landing gear hydraulic line that resulted from abrasions due to contact with the nose landing gear tire. Contributing to the incident was the incorrect installation of union and restrictor on the actuator.,2012,Boeing 737
460,20120728X22222,Incident,7/28/12,325355N,0080226W,Charelston AFB / International,Fatal,Minor,Airplane,Boeing,787,UNK,Turbo Fan,Part 91: General Aviation,Flight Test,0,0,0,5,VMC,Unknown,"The separation of the fan mid shaft resulted from environmentally assisted cracking under static load.

Contributing to the incident was the combination of dry film lubricant applied to the fan mid-shaft and graphite grease used during assembly which made the fan mid-shaft susceptible to corrosion from trapped moisture, and the failure of the engine manufacturer to identify this vulnerability during design/development.",2012,Boeing 787
461,20120730X60929,Incident,7/28/12,,,,Fatal,Unknown,Airplane,Boeing,757,UNK,UNK,Part 129: Foreign,Uknown,0,0,0,273,UNK,Unknown,,2012,Boeing 757
462,20120802X03552,Incident,7/31/12,395142N,1044023W,Denver International Airport,Fatal,Minor,Airplane,Boeing,737,2,Turbo Fan,Part 121: Air Carrier,Uknown,0,0,0,157,VMC,Unknown,"An in-flight collision with a bird during descent to land, which resulted in damage to the left pitot tube and loss of airspeed information to the left and right primary flight displays (PFD). The reason for the total loss of indications on the left PFD could not be determined based on available evidence.",2012,Boeing 737
463,20120815X10930,Incident,8/7/12,,,,Unavailable,Unknown,Airplane,Boeing,757,2,Turbo Fan,NUSC,Uknown,0,0,0,0,UNK,Unknown,,2012,Boeing 757
464,20120816X60608,Incident,8/8/12,,,,Fatal,Unknown,Airplane,Boeing,757,UNK,UNK,Unknown,Uknown,0,0,0,229,UNK,Unknown,<br /><br />,2012,Boeing 757
465,20120820X90754,Incident,8/17/12,,,,Fatal,Unknown,Airplane,Boeing,747,UNK,UNK,Unknown,Uknown,0,0,0,362,UNK,Unknown,<br /><br />,2012,Boeing 747
466,20120905X42445,Incident,8/20/12,,,King Abdulaziz International,Unavailable,Minor,Airplane,Boeing,747,UNK,UNK,Unknown,Uknown,0,0,0,0,UNK,Unknown,<br /><br />,2012,Boeing 747
467,20120830X44613,Incident,8/27/12,,,,Fatal,Unknown,Airplane,Boeing,767,UNK,UNK,Part 121: Air Carrier,Uknown,0,0,0,151,UNK,Unknown,,2012,Boeing 767
